Age,AnnualIncome,BankruptcyHistory,BaseInterestRate,CheckingAccountBalance,CreditCardUtilizationRate,CreditScore,EducationLevel_Associate,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,EmploymentStatus_Employed,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,Experience,HomeOwnershipStatus_Mortgage,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,InterestRate,JobTenure,LengthOfCreditHistory,LoanAmount,LoanApproved,LoanDuration,LoanPurpose_Auto,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,MonthlyDebtPayments,MonthlyIncome,MonthlyLoanPayment,NetWorth,NumberOfCreditInquiries,NumberOfDependents,NumberOfOpenCreditLines,PreviousLoanDefaults,RiskScore,SavingsAccountBalance,TotalAssets,TotalDebtToIncomeRatio,TotalLiabilities,LoanApprovedAI,LoanApprovedCompare
78.0,51415.0,False,0.225845,207.0,0.2679803712766837,595.0,True,False,False,False,False,True,False,False,54.0,False,False,True,False,0.2545828287963569,6.0,4.0,38345.0,False,36.0,False,False,True,False,False,False,True,False,False,424.0,4284.583333333333,1533.8999630512844,51079.0,0.0,0.0,2.0,False,57.0,5420.0,87631.0,0.4569639124110748,36552.0,True,False
43.0,53745.0,False,0.248468,1548.0,0.1824621595046853,615.0,False,True,False,False,False,True,False,False,22.0,True,False,False,False,0.2567480839672574,8.0,6.0,40968.0,False,72.0,False,False,False,True,False,False,False,True,False,115.0,4478.75,1120.5866174231703,61154.0,1.0,0.0,2.0,False,48.0,9964.0,64861.0,0.2758775590115926,3707.0,False,True
30.0,73551.0,False,0.219598,237.0,0.1147780138873812,506.0,False,False,False,True,False,True,False,False,8.0,False,False,False,True,0.2047311726384095,5.0,22.0,7598.0,True,12.0,False,False,False,True,False,False,False,False,True,260.0,6129.25,705.5585533955482,65027.0,1.0,2.0,6.0,False,37.6,4146.0,74703.0,0.1575329042534646,9676.0,True,True
34.0,66880.0,False,0.238589,2310.0,0.2331281610555061,588.0,False,True,False,False,False,True,False,False,9.0,False,False,False,True,0.2806593560155893,5.0,11.0,27589.0,False,60.0,False,False,False,True,False,False,True,False,False,407.0,5573.333333333333,860.1039223628172,105165.0,1.0,1.0,2.0,False,48.0,31706.0,111081.0,0.2273511822421323,5916.0,False,True
53.0,47445.0,True,0.201402,550.0,0.0911617554633085,581.0,False,False,False,True,False,True,False,False,29.0,False,False,False,True,0.1994506348865004,4.0,11.0,16902.0,False,24.0,False,False,False,True,False,True,False,False,False,445.0,3953.75,859.7873170955465,106277.0,1.0,1.0,4.0,False,62.0,5614.0,143833.0,0.3300125999609349,37556.0,True,False
41.0,79701.0,False,0.218658,653.0,0.1968342678838844,603.0,False,True,False,False,False,False,True,False,21.0,True,False,False,False,0.2495125782440178,6.0,4.0,15158.0,False,60.0,False,False,False,True,False,False,True,False,False,219.0,6641.75,444.4743120826756,80619.0,0.0,2.0,3.0,True,56.0,11405.0,162706.0,0.0998945025155532,82087.0,True,False
22.0,50615.0,False,0.221149,814.0,0.5525821153349932,606.0,False,False,False,False,True,True,False,False,0.0,False,False,False,True,0.1908656855619772,8.0,16.0,29149.0,False,48.0,False,True,False,False,False,False,True,False,False,280.0,4217.916666666667,872.890665084221,108924.0,1.0,0.0,3.0,False,46.0,7756.0,157423.0,0.2733317787416902,48499.0,False,True
51.0,125396.0,False,0.254772,312.0,0.140566254043411,499.0,False,True,False,False,False,True,False,False,32.0,False,True,False,False,0.2853373024821712,3.0,17.0,9272.0,True,48.0,False,False,False,False,True,True,False,False,False,532.0,10449.666666666666,325.98705241692306,87626.0,1.0,0.0,0.0,False,36.0,3920.0,106777.0,0.08210664318641,19151.0,True,True
31.0,18487.0,False,0.2156759999999999,2711.0,0.1670967376856283,597.0,False,True,False,False,False,True,False,False,8.0,False,False,False,True,0.2365212255922807,2.0,19.0,9176.0,False,60.0,True,False,False,False,False,False,False,True,False,202.0,1540.5833333333333,262.12528338196915,1144.0,1.0,1.0,0.0,False,55.0,14910.0,18914.0,0.3012659382584319,126922.0,False,True
62.0,75172.0,False,0.164735,353.0,0.2692817310005376,661.0,False,True,False,False,False,True,False,False,36.0,True,False,False,False,0.1634209631904726,3.0,3.0,30235.0,False,12.0,False,False,True,False,False,False,True,False,False,431.0,6264.333333333333,2748.1445233051268,1214.0,3.0,0.0,2.0,False,55.0,5822.0,30897.0,0.5074992587620594,29683.0,True,False
52.0,51822.0,False,0.21561,835.0,0.1299646189183807,595.0,True,False,False,False,False,True,False,False,31.0,True,False,False,False,0.2071172174678603,5.0,6.0,28110.0,False,36.0,False,True,False,False,False,False,False,True,False,749.0,4318.5,1054.8900561178905,8094.0,0.0,0.0,2.0,False,57.0,1660.0,39475.0,0.4177121815718167,54774.0,True,False
34.0,82639.0,False,0.243085,3009.0,0.3569009279713461,571.0,False,False,False,False,True,True,False,False,13.0,True,False,False,False,0.2238639551472619,5.0,26.0,23585.0,True,60.0,True,False,False,False,False,False,True,False,False,489.0,6886.583333333333,656.5840333430382,19324.0,2.0,0.0,2.0,False,39.2,3634.0,52021.0,0.1663501300852679,32697.0,True,True
55.0,27862.0,False,0.211186,158.0,0.1961528179536922,636.0,False,False,False,True,False,True,False,False,31.0,True,False,False,False,0.2347597797174438,5.0,24.0,14186.0,False,72.0,True,False,False,False,False,False,False,False,True,477.0,2321.833333333333,368.9726672099268,22639.0,1.0,3.0,2.0,False,52.0,2159.0,30004.0,0.3643554664603805,7365.0,True,False
40.0,25373.0,False,0.254449,282.0,0.6108342291451259,545.0,False,True,False,False,False,True,False,False,21.0,True,False,False,False,0.2371150168628706,7.0,16.0,31949.0,False,48.0,False,False,False,False,True,True,False,False,False,146.0,1370.5,1036.5069902968503,11775.0,1.0,4.0,0.0,False,62.0,1375.0,26615.0,0.8628288874840208,14840.0,False,True
50.0,51233.0,False,0.25845,651.0,0.7187466236049704,515.0,False,True,False,False,False,True,False,False,29.0,False,False,False,True,0.20676,4.0,13.0,30950.0,False,36.0,False,False,False,False,True,False,False,True,False,267.0,4269.416666666667,1160.901021631778,3804.0,2.0,0.0,3.0,False,56.0,1504.0,15156.0,0.3344487392809583,36277.0,True,False
45.0,63243.0,False,0.210486,1035.0,0.316420068115073,615.0,True,False,False,False,False,True,False,False,21.0,True,False,False,False,0.2355448163072964,4.0,2.0,22986.0,False,48.0,False,False,False,True,False,False,True,False,False,1126.0,5270.25,743.7356366964364,11139.0,0.0,0.0,3.0,False,55.0,5583.0,42270.0,0.3547717160848985,31131.0,True,False
29.0,86019.0,False,0.235226,1910.0,0.3092874289595985,564.0,True,False,False,False,False,True,False,False,8.0,False,False,True,False,0.2423450143736745,7.0,22.0,12226.0,True,60.0,False,True,False,False,False,False,True,False,False,298.0,7168.25,353.3832445596299,47287.0,0.0,2.0,3.0,False,39.2,749.0,66132.0,0.0908706092225619,18845.0,True,True
32.0,21011.0,False,0.219807,1228.0,0.4460676540055211,586.0,True,False,False,False,False,True,False,False,10.0,True,False,False,False,0.2146615898932018,2.0,7.0,17807.0,False,48.0,False,False,True,False,False,False,False,True,False,759.0,1750.9166666666667,555.8806431731349,31182.0,0.0,4.0,7.0,False,62.0,3924.0,45713.0,0.7509670038588178,14531.0,False,True
52.0,131529.0,False,0.258987,1720.0,0.5486249951831236,599.0,False,False,False,False,True,True,False,False,28.0,True,False,False,False,0.2507858944701685,3.0,27.0,33487.0,True,84.0,False,False,True,False,False,False,False,True,False,297.0,10960.75,849.2941287535517,3949.0,2.0,0.0,2.0,False,39.2,1784.0,43810.0,0.104581723764665,39861.0,True,True
35.0,187089.0,False,0.25627,1565.0,0.0987722018535044,563.0,False,False,False,False,True,False,False,True,12.0,True,False,False,False,0.3075239999999999,5.0,27.0,42770.0,True,48.0,False,True,False,False,False,False,True,False,False,351.0,15590.75,1558.749019582826,15351.0,0.0,3.0,7.0,True,44.8,1093.0,74828.0,0.1224924406832786,59477.0,True,True
35.0,35313.0,False,0.186708,1883.0,0.2382073758920788,594.0,False,True,False,False,False,True,False,False,12.0,False,False,True,False,0.1816925000070537,7.0,19.0,18708.0,False,12.0,False,True,False,False,False,False,False,False,True,522.0,2942.75,1716.656566010419,76652.0,1.0,1.0,2.0,False,57.0,2724.0,105525.0,0.760736238555915,28873.0,True,False
28.0,23873.0,False,0.189441,279.0,0.3694666912953924,630.0,False,True,False,False,False,True,False,False,6.0,True,False,False,False,0.1827526000274163,6.0,1.0,19441.0,False,36.0,False,False,True,False,False,False,True,False,False,424.0,1989.4166666666667,705.5261243736026,5373.0,1.0,4.0,2.0,False,61.0,3445.0,74900.0,0.5677674985332062,109061.0,True,False
45.0,47522.0,False,0.229815,651.0,0.1206269343453255,571.0,False,False,False,False,True,True,False,False,22.0,False,False,True,False,0.2227136986489881,4.0,2.0,20315.0,False,48.0,False,True,False,False,False,False,True,False,False,488.0,3960.1666666666665,643.0426308620897,13437.0,1.0,0.0,3.0,False,56.0,22922.0,85977.0,0.2856048055710003,72540.0,True,False
64.0,48793.0,False,0.237271,939.0,0.3257419039332962,586.0,False,False,False,True,False,True,False,False,42.0,True,False,False,False,0.2210623163052189,3.0,21.0,25271.0,False,60.0,False,False,False,True,False,False,True,False,False,267.0,4066.0833333333335,699.4847465204602,110039.0,1.0,5.0,2.0,False,49.0,1065.0,124051.0,0.2376942790614539,14012.0,True,False
27.0,59339.0,True,0.263472,1307.0,0.3184169616949974,476.0,False,False,False,True,False,True,False,False,4.0,False,False,False,True,0.2539165923958476,7.0,17.0,16472.0,False,36.0,False,True,False,False,False,False,True,False,False,228.0,4944.916666666667,658.3407472492198,5368.0,0.0,1.0,2.0,False,62.0,4052.0,36058.0,0.1792428077148357,48228.0,False,True
40.0,40413.0,False,0.234681,810.0,0.421495566745162,651.0,False,True,False,False,False,True,False,False,18.0,True,False,False,False,0.2421966284315191,2.0,20.0,5181.0,False,120.0,False,True,False,False,False,False,False,False,True,259.0,3367.75,115.0257669904078,3297.0,2.0,4.0,1.0,False,46.0,4738.0,180751.0,0.1110610250138543,379445.0,True,False
56.0,165165.0,False,0.219489,852.0,0.3107445018438086,611.0,False,False,False,False,True,True,False,False,34.0,True,False,False,False,0.2094665544077449,3.0,15.0,39989.0,True,36.0,False,True,False,False,False,False,True,False,False,309.0,13763.75,1505.4932258812255,25934.0,1.0,1.0,4.0,False,36.0,2706.0,35820.0,0.1318313123880647,9886.0,True,True
39.0,25973.0,False,0.272032,663.0,0.2511995712267544,554.0,False,False,False,False,True,True,False,False,18.0,False,False,True,False,0.2224524872600774,1.0,22.0,54032.0,False,48.0,False,False,False,False,True,False,False,True,False,359.0,2164.4166666666665,1709.5385873157709,1777.0,0.0,1.0,2.0,False,60.0,12574.0,42257.0,0.955702577591701,40480.0,False,True
45.0,16590.0,False,0.200716,1061.0,0.2341147839447009,561.0,True,False,False,False,False,True,False,False,23.0,True,False,False,False,0.1732105442549676,6.0,27.0,16216.0,False,12.0,False,False,True,False,False,False,True,False,False,677.0,1382.5,1481.4480890091927,2193.0,0.0,3.0,2.0,False,60.0,3840.0,6264.0,1.5612644405129783,4071.0,False,True
27.0,76920.0,False,0.290421,10597.0,0.0801843137165569,495.0,False,False,False,True,False,True,False,False,6.0,False,False,False,True,0.3076696322370395,4.0,1.0,12921.0,False,84.0,True,False,False,False,False,False,False,False,True,421.0,6410.0,376.13729141261786,8315.0,3.0,2.0,4.0,False,53.0,7176.0,35042.0,0.1243583917960402,46273.0,False,True
45.0,15000.0,True,0.222067,1172.0,0.0601595894942446,627.0,True,False,False,False,False,False,True,False,25.0,True,False,False,False,0.1957317996925698,10.0,6.0,20567.0,False,72.0,False,False,True,False,False,False,True,False,False,514.0,1250.0,487.5626002150339,10901.0,0.0,2.0,3.0,False,73.0,1587.0,15939.0,0.801250080172027,55349.0,True,False
37.0,40066.0,False,0.2220549999999999,356.0,0.1373856235717692,566.0,False,False,False,True,False,True,False,False,14.0,True,False,False,False,0.2315474888393706,5.0,12.0,20055.0,False,36.0,False,True,False,False,False,False,True,False,False,433.0,3338.833333333333,777.9419410249984,172242.0,2.0,1.0,5.0,False,50.0,860.0,193030.0,0.3626841534542999,20788.0,False,True
51.0,255618.0,False,0.306734,2855.0,0.4228919756393814,529.0,False,False,False,True,False,True,False,False,28.0,False,False,True,False,0.3448248237894807,8.0,24.0,36234.0,True,96.0,False,True,False,False,False,False,False,True,False,230.0,21301.5,1114.6471700069094,124697.0,0.0,3.0,1.0,False,36.0,2466.0,141228.0,0.0631245297282778,16531.0,True,True
54.0,47839.0,False,0.195136,186.0,0.0380273543343603,625.0,False,True,False,False,False,True,False,False,30.0,True,False,False,False,0.2058353233896014,7.0,27.0,22636.0,False,36.0,False,False,False,True,False,False,False,True,False,406.0,3986.5833333333335,847.9802250715902,10539.0,0.0,4.0,4.0,False,51.0,2430.0,32567.0,0.3145501097610544,22028.0,True,False
71.0,28120.0,False,0.229319,1434.0,0.0440844281262107,581.0,False,False,False,True,False,True,False,False,49.0,True,False,False,False,0.2321564939038602,2.0,17.0,14819.0,False,60.0,True,False,False,False,False,True,False,False,False,430.0,2343.333333333333,419.5926933786109,31502.0,1.0,0.0,2.0,False,55.0,2092.0,38198.0,0.3625573371459221,6696.0,True,False
46.0,53345.0,False,0.210393,1120.0,0.2299508027709829,632.0,False,False,False,False,True,True,False,False,23.0,False,False,False,True,0.2116240632580296,5.0,8.0,11393.0,False,72.0,True,False,False,False,False,False,True,False,False,589.0,4445.416666666667,280.6251627901217,4469.0,1.0,2.0,6.0,False,48.0,3951.0,13754.0,0.1956228691251562,15830.0,True,False
43.0,43218.0,False,0.280455,5363.0,0.517467732955619,517.0,True,False,False,False,False,True,False,False,19.0,False,True,False,False,0.2839480929356572,3.0,24.0,33955.0,False,60.0,False,False,False,True,False,False,True,False,False,236.0,3601.5,1065.3189478886522,5981.0,0.0,3.0,1.0,False,56.0,1879.0,25846.0,0.3613269326360273,19865.0,False,True
42.0,47009.0,False,0.278725,1396.0,0.084663274727929,572.0,False,True,False,False,False,True,False,False,19.0,True,False,False,False,0.2768612064360169,5.0,27.0,29725.0,False,96.0,False,False,True,False,False,False,True,False,False,145.0,3917.4166666666665,772.2609646721909,51634.0,0.0,2.0,4.0,True,56.0,1927.0,100765.0,0.2341494517234208,49131.0,False,True
35.0,61718.0,False,0.285931,4893.0,0.0296128699567399,553.0,False,False,False,True,False,True,False,False,14.0,False,False,True,False,0.2522798243790462,5.0,18.0,37431.0,False,84.0,False,True,False,False,False,False,False,False,True,440.0,5143.166666666667,952.902826668734,201667.0,0.0,3.0,5.0,False,47.0,12707.0,203915.0,0.2708259165887554,2248.0,False,True
44.0,25775.0,False,0.280573,1116.0,0.303310641894413,576.0,True,False,False,False,False,True,False,False,21.0,False,False,True,False,0.276172281560247,3.0,19.0,13573.0,False,120.0,False,False,False,False,True,False,False,True,False,481.0,2147.9166666666665,334.1582206157439,26947.0,0.0,3.0,8.0,True,62.0,1133.0,53354.0,0.3795111017415684,26407.0,False,True
36.0,120336.0,False,0.260727,1631.0,0.1082520303871604,559.0,False,False,False,True,False,True,False,False,13.0,True,False,False,False,0.2838329000283323,7.0,22.0,55227.0,False,36.0,False,False,True,False,False,True,False,False,False,368.0,10028.0,2295.8381564558845,54748.0,0.0,3.0,2.0,False,47.0,11327.0,64196.0,0.2656400235795657,9448.0,False,True
42.0,70570.0,False,0.17171,594.0,0.1399253473530678,645.0,False,False,True,False,False,True,False,False,19.0,False,False,False,True,0.1902558531832673,2.0,15.0,9210.0,True,36.0,False,True,False,False,False,False,True,False,False,409.0,5880.833333333333,337.72109553884394,43038.0,0.0,2.0,5.0,False,36.8,7006.0,66080.0,0.1269753882168928,23042.0,True,True
55.0,98706.0,False,0.224907,741.0,0.1608258443699888,623.0,False,False,False,False,True,True,False,False,37.0,False,False,True,False,0.2198120464287198,4.0,24.0,31407.0,True,60.0,False,True,False,False,False,True,False,False,False,626.0,8225.5,867.091575026696,6534.0,0.0,4.0,1.0,False,36.0,9324.0,35126.0,0.1815198559390548,166369.0,True,True
27.0,31853.0,False,0.240977,2031.0,0.542517258623238,545.0,True,False,False,False,False,True,False,False,4.0,False,False,True,False,0.2527247483342171,7.0,13.0,8477.0,False,60.0,False,False,False,True,False,False,False,False,True,320.0,2654.4166666666665,250.16712271151,64194.0,0.0,3.0,1.0,False,52.0,9322.0,77413.0,0.214799405787151,13219.0,False,True
53.0,86012.0,False,0.245836,3680.0,0.0475925141157776,528.0,False,False,False,True,False,True,False,False,26.0,True,False,False,False,0.2559051738023867,8.0,21.0,14836.0,True,48.0,False,False,False,True,False,False,True,False,False,350.0,7167.666666666667,496.81810945197816,38575.0,0.0,3.0,2.0,False,38.400000000000006,2661.0,44297.0,0.1181441812005736,5722.0,True,True
55.0,56701.0,False,0.184574,188.0,0.5237267794509596,677.0,False,False,False,False,True,True,False,False,33.0,True,False,False,False,0.1866975930505193,5.0,27.0,48074.0,False,24.0,False,True,False,False,False,False,False,True,False,419.0,4725.083333333333,2415.637490606513,106638.0,2.0,0.0,5.0,False,49.0,1509.0,111066.0,0.5999126979643773,4428.0,True,False
38.0,45981.0,False,0.253378,8741.0,0.223040892548582,590.0,True,False,False,False,False,True,False,False,17.0,False,False,True,False,0.2574532457102361,4.0,16.0,33378.0,False,72.0,False,False,False,True,False,False,False,True,False,219.0,3831.75,914.4344819148292,30960.0,0.0,0.0,2.0,False,53.0,2185.0,56153.0,0.2958007390656565,25193.0,False,True
18.0,19007.0,False,0.321262,1723.0,0.1736649334013376,481.0,False,False,False,True,False,True,False,False,0.0,True,False,False,False,0.3272308503442123,3.0,25.0,16762.0,False,108.0,False,False,True,False,False,False,True,False,False,373.0,1583.9166666666667,483.5434956386362,4038.0,0.0,2.0,3.0,False,59.0,2961.0,13623.0,0.5407756062326319,75932.0,False,True
32.0,22949.0,False,0.225493,781.0,0.4098615419743054,573.0,False,True,False,False,False,True,False,False,9.0,False,True,False,False,0.2238545360909835,8.0,15.0,16993.0,False,48.0,False,False,True,False,False,False,False,True,False,390.0,1912.4166666666667,538.9450688808804,93150.0,1.0,2.0,7.0,False,57.0,924.0,97346.0,0.485744077152406,4196.0,False,True
55.0,100001.0,False,0.212662,1755.0,0.2692023715333432,591.0,False,False,False,False,True,False,True,False,30.0,False,True,False,False,0.2122765179518532,5.0,14.0,23162.0,True,36.0,False,True,False,False,False,False,False,True,False,914.0,8333.416666666666,875.3395433838986,22589.0,0.0,1.0,4.0,False,43.2,4484.0,67626.0,0.2147185980200876,45037.0,True,True
39.0,32899.0,False,0.184483,633.0,0.2529997472575338,618.0,False,False,False,True,False,True,False,False,19.0,True,False,False,False,0.1980842212847108,5.0,4.0,28483.0,False,12.0,False,False,True,False,False,False,False,True,False,347.0,2741.583333333333,2635.897759642497,26109.0,1.0,0.0,3.0,False,59.0,1971.0,37343.0,1.0880200953132302,11234.0,False,True
28.0,22597.0,False,0.252183,2319.0,0.2317248531126819,548.0,False,False,False,True,False,False,False,True,4.0,True,False,False,False,0.2316285385389153,12.0,20.0,41183.0,False,36.0,False,True,False,False,False,False,True,False,False,445.0,1883.0833333333333,1597.6801818016122,35667.0,3.0,1.0,2.0,False,63.0,3574.0,57134.0,1.084752939842428,21467.0,False,True
33.0,31111.0,False,0.2215329999999999,2185.0,0.4656457876335496,602.0,False,False,False,False,True,True,False,False,9.0,False,False,False,True,0.1924397264478433,7.0,24.0,17533.0,False,60.0,False,True,False,False,False,False,False,True,False,638.0,2592.583333333333,457.1726068959929,10749.0,0.0,3.0,3.0,False,55.0,2459.0,23193.0,0.4224252284642703,84518.0,True,False
50.0,68583.0,False,0.261338,1246.0,0.4859026557941266,567.0,False,False,False,True,False,True,False,False,28.0,False,False,True,False,0.2429853969411827,2.0,13.0,9838.0,True,96.0,False,False,False,False,True,True,False,False,False,265.0,5715.25,233.25150166924848,4302.0,1.0,3.0,4.0,False,40.8,7519.0,20462.0,0.0871793012850266,16160.0,True,True
46.0,28287.0,False,0.265824,442.0,0.2895131693333457,466.0,False,False,False,True,False,True,False,False,23.0,False,False,False,True,0.2599202489420408,8.0,5.0,23824.0,False,24.0,False,True,False,False,False,True,False,False,False,802.0,2357.25,1283.4118583162235,4713.0,1.0,4.0,1.0,False,62.0,5095.0,40296.0,0.8846799695900831,35583.0,False,True
37.0,47225.0,False,0.229523,1125.0,0.197015265795701,586.0,False,True,False,False,False,True,False,False,12.0,True,False,False,False,0.2302100457153752,6.0,8.0,17523.0,False,60.0,False,False,False,True,False,False,True,False,False,974.0,3935.4166666666665,494.193114423745,68733.0,0.0,1.0,2.0,False,53.0,1614.0,80653.0,0.3730718342633127,11920.0,True,False
35.0,47637.0,False,0.210995,1329.0,0.3930649519569645,611.0,False,False,False,False,True,True,False,False,11.0,True,False,False,False,0.2154945359385315,5.0,1.0,11495.0,False,60.0,False,False,False,False,True,False,True,False,False,397.0,3969.75,314.5417865433407,73143.0,1.0,1.0,1.0,False,50.0,3248.0,89736.0,0.179240956368371,16593.0,True,False
35.0,16473.0,False,0.204061,2693.0,0.1274901554175793,613.0,True,False,False,False,False,True,False,False,15.0,False,False,False,True,0.1915840739426544,9.0,26.0,25561.0,False,36.0,True,False,False,False,False,False,True,False,False,308.0,1372.75,939.0129785556194,1565.0,0.0,1.0,3.0,False,56.0,339.0,18935.0,0.908405010785372,20428.0,False,True
28.0,18208.0,False,0.2203,627.0,0.3630618797809796,609.0,False,False,True,False,False,True,False,False,4.0,False,False,False,True,0.2594932458015683,5.0,13.0,19800.0,False,60.0,False,False,True,False,False,False,True,False,False,910.0,1517.3333333333333,592.2274247041919,41806.0,1.0,1.0,4.0,True,63.0,1909.0,59079.0,0.990044436316471,17273.0,False,True
59.0,67158.0,False,0.255674,772.0,0.3557573544585627,550.0,False,True,False,False,False,True,False,False,37.0,True,False,False,False,0.2702175166348338,6.0,5.0,25674.0,False,60.0,False,False,False,False,True,False,True,False,False,600.0,5596.5,784.2978125839154,17184.0,1.0,2.0,4.0,True,60.0,3910.0,19924.0,0.24735063210648,2740.0,True,False
36.0,30793.0,False,0.243083,3950.0,0.2570218848635586,572.0,False,False,False,True,False,True,False,False,13.0,False,False,False,True,0.2343112317301649,8.0,8.0,14083.0,False,72.0,False,False,False,True,False,False,True,False,False,420.0,2566.083333333333,365.9125032972445,39754.0,2.0,1.0,5.0,False,56.0,1141.0,64266.0,0.3062692832646034,24512.0,False,True
54.0,120095.0,False,0.182595,6013.0,0.4044778728963195,681.0,False,False,True,False,False,True,False,False,31.0,False,False,False,True,0.1757625517019461,3.0,24.0,28095.0,True,48.0,False,True,False,False,False,False,True,False,False,823.0,10007.916666666666,819.0827033617815,9447.0,1.0,0.0,3.0,False,34.4,6390.0,49272.0,0.1640783749560046,39825.0,True,True
58.0,84280.0,False,0.2224,1151.0,0.2806949472856533,588.0,True,False,False,False,False,True,False,False,36.0,False,False,False,True,0.2189255110448928,6.0,7.0,11400.0,True,60.0,False,False,False,False,True,False,True,False,False,780.0,7023.333333333333,314.1595446301949,44553.0,0.0,1.0,3.0,False,40.0,814.0,69878.0,0.1557892090123675,25325.0,True,True
51.0,71990.0,False,0.203061,3773.0,0.1641534185906367,593.0,False,False,False,True,False,True,False,False,26.0,False,True,False,False,0.2168871814405145,4.0,19.0,14561.0,False,36.0,False,True,False,False,False,False,True,False,False,340.0,5999.166666666667,553.7490903534575,1026.0,1.0,0.0,3.0,False,49.0,4051.0,29028.0,0.1489788732357478,52973.0,True,False
34.0,138525.0,False,0.194007,1093.0,0.2095576753080751,621.0,False,True,False,False,False,True,False,False,12.0,False,False,False,True,0.2213409426390521,4.0,10.0,19507.0,True,36.0,False,True,False,False,False,False,True,False,False,456.0,11543.75,746.3350717214107,182601.0,1.0,0.0,3.0,False,32.800000000000004,2556.0,212440.0,0.1041546353413241,29839.0,True,True
44.0,43186.0,False,0.231623,341.0,0.2764842162941509,612.0,True,False,False,False,False,True,False,False,24.0,True,False,False,False,0.2688617116984176,6.0,10.0,52623.0,False,36.0,False,False,False,True,False,False,False,True,False,538.0,3598.833333333333,2145.1330164859187,406719.0,2.0,1.0,2.0,False,50.0,8878.0,412208.0,0.7455563422829394,5489.0,False,True
39.0,55840.0,False,0.261111,585.0,0.2493507867397465,533.0,False,False,False,True,False,True,False,False,17.0,False,False,False,True,0.2803969879824748,6.0,7.0,32611.0,False,48.0,True,False,False,False,False,False,True,False,False,409.0,4653.333333333333,1137.30425536627,31827.0,3.0,0.0,3.0,True,61.0,1707.0,46443.0,0.3323003414110895,14616.0,False,True
29.0,34614.0,False,0.235244,545.0,0.3388787659315899,535.0,False,False,False,True,False,True,False,False,6.0,True,False,False,False,0.2155816371361486,6.0,29.0,37744.0,False,12.0,False,True,False,False,False,False,True,False,False,201.0,2884.5,3524.605138112965,20349.0,2.0,1.0,4.0,False,59.0,2492.0,28676.0,1.2915947783369617,8327.0,False,True
43.0,200139.0,False,0.236736,753.0,0.1544144456732246,586.0,True,False,False,False,False,True,False,False,18.0,False,False,False,True,0.2700900829925221,5.0,19.0,44736.0,True,36.0,False,False,False,True,False,False,True,False,False,252.0,16678.25,1826.5730317765108,18090.0,0.0,0.0,2.0,False,37.6,11260.0,19709.0,0.124627765609492,1619.0,True,True
25.0,126577.0,False,0.3624409999999999,770.0,0.3728448944297799,552.0,False,False,False,False,True,True,False,False,1.0,False,False,False,True,0.3558202103641916,4.0,22.0,133441.0,False,60.0,False,True,False,False,False,False,True,False,False,204.0,10548.083333333334,4785.693737291289,9169.0,0.0,2.0,1.0,False,54.0,11414.0,16428.0,0.4730426921754779,61688.0,False,True
54.0,67093.0,False,0.234989,9163.0,0.6768734946623065,585.0,False,True,False,False,False,True,False,False,33.0,False,False,False,True,0.2339313315947141,9.0,14.0,22489.0,False,60.0,False,False,False,True,False,True,False,False,False,516.0,5591.083333333333,639.0654006584534,4543.0,1.0,5.0,7.0,False,54.0,444.0,162421.0,0.2065906250711913,391503.0,True,False
34.0,72794.0,False,0.26431,542.0,0.1592557988468639,511.0,False,False,True,False,False,False,False,True,7.0,False,False,True,False,0.2662320024992612,6.0,25.0,44810.0,False,24.0,False,False,True,False,False,False,False,True,False,223.0,6066.166666666667,2428.2265251076465,24633.0,1.0,1.0,2.0,False,58.0,680.0,35855.0,0.4370513819997768,11222.0,False,True
42.0,90200.0,False,0.235045,399.0,0.4301898844141748,573.0,False,False,False,True,False,True,False,False,19.0,True,False,False,False,0.2198536129010841,4.0,8.0,36545.0,False,36.0,False,False,False,True,False,False,True,False,False,444.0,7516.666666666667,1395.3933695102205,4358.0,0.0,2.0,1.0,False,53.0,12121.0,15421.0,0.2447086522630004,26854.0,True,False
43.0,35570.0,False,0.248243,3665.0,0.1379436477586778,586.0,False,False,False,True,False,True,False,False,18.0,False,False,False,True,0.2463871682752595,4.0,4.0,36243.0,False,60.0,False,False,False,True,False,False,True,False,False,1008.0,2964.1666666666665,1056.117190057758,9759.0,2.0,4.0,5.0,False,61.0,9563.0,18562.0,0.6963566567526875,8803.0,False,True
36.0,29799.0,False,0.246983,223.0,0.1753161550516568,583.0,False,False,False,True,False,True,False,False,14.0,True,False,False,False,0.2283188708869986,7.0,15.0,53483.0,False,36.0,False,False,True,False,False,False,True,False,False,823.0,2483.25,2065.628726073816,4039.0,0.0,1.0,2.0,False,59.0,6711.0,17019.0,1.1632452334939358,27502.0,False,True
